,,,当日 ,当日 ,当日 ,当日 ,当日 ,当日 ,当日 ,当日 ,当月,当月,当月,当月,当月,当月,当月,当月,当年,当年,当年,当年,当年,当年,当年,当年
,,,长险趸交 ,长险趸交 ,中短存续期产品,中短存续期产品,其他长险趸交 ,其他长险趸交 ,短期险 ,短期险 ,长险趸交,长险趸交,中短存续期产品,中短存续期产品, 其他长险趸交, 其他长险趸交,短期险 ,短期险 ,长险趸交保费 ,长险趸交保费 ,中短存续期产品,中短存续期产品,其他长险趸交 ,其他长险趸交 ,短期险 ,短期险 
,,,合计,同比增速,合计,同比增速,合计,同比增速,合计,同比增速,合计,同比增速,合计,同比增速,其他长险趸交,同比增速,合计,同比增速,合计,同比增速,合计,同比增速,其他长险趸交,同比增速,合计,同比增速
北京市分公司,大个险,个险,0.730645,0.16091663198584918,0.0,-0.015605004444228613,0.730645,0.10825871368013586,2.1952,0.1161782387814403,27.83591,0.16921357622987462,1.1,0.0631898190765548,26.73591,0.04881940764088505,15.388111,0.00893902408393249,2121.53878,0.12946557760127955,88.8915,0.04232470950943192,2032.64728,0.252080583383909,559.041208,-0.013232229841456944
北京市分公司,大个险,服务营销,1.95031,-0.06189128565082219,1.397,0.20015144885784034,0.55331,0.13732577063353082,0.6317,0.2637719664670863,30.98447,0.05634004602226722,5.797,0.1880911717207777,25.18747,0.20237332475180966,2.945225,0.10833398430691375,1486.832329,0.08789504665945737,255.0592,0.14125493316431312,1231.773129,0.22885632129557743,103.39955,0.04427692877631634
北京市分公司,非大个险,团险,0.3,0.026068976395546117,0.0,0.0031856168807567475,0.3,0.20680854400047397,19.608088,0.10113817286303729,130.684284,-0.005953660947204009,33.632738,0.08687254853557148,97.051546,0.027524104149066347,156.703329,0.0326979277768221,30335.793332,0.11599456183489408,619.902964,0.22536191676534387,29715.890368,0.07843677563813184,44284.869489,0.06316227367354656
北京市分公司,非大个险,银保,5.88097,0.09394210661441854,1.32,-0.030464272387798863,4.56097,0.18268436922113182,0.1355,-0.04941004235242039,40.896955,0.12007715049113075,6.401,0.06268057301612505,34.495955,0.10566452523762472,1.8245,0.1897722553348943,61110.982569,0.14470878307132326,56650.0361,0.25634179984492583,4460.946469,0.02366522001135557,87.364608,-0.015217238991275825
北京市分公司,非大个险,互动,11.891485,0.09501438103404249,0.0,0.01009772122762681,11.891485,0.231775508426604,10.610414,0.2579122277635905,647.64565,-0.043347657461901,0.0,0.25125354565466873,647.64565,0.10572770974961719,62.853077,0.11941931077327862,23505.946606,-0.013414017945751458,1707.392483,0.13689417032505682,21798.554123,0.10228520593184932,5376.194255,0.008429029057128409
北京市分公司,非大个险,电商,0.0,0.21945554767292608,0.0,0.01964696631543304,0.0,-0.0034145885335633377,1.47125,0.17657509501979027,1.1387,0.2418115223670773,0.0,0.08876266417126893,1.1387,0.013959952559251513,16.92455,0.056806284681629904,44.6535,0.10572955437380022,0.0,0.2654693869129325,44.6535,0.17249171560001023,741.316046,-0.012794420834978263
天津市分公司,大个险,个险,0.025,0.23499772302316901,0.0,0.04740258029749358,0.025,0.07509334626646286,0.1096,0.03356460272283992,0.146,0.03743878357504795,0.0,0.0741551817927964,0.146,-0.04725685528344283,1.1106,0.17733299617036677,169.582533,-0.025498291401126527,1.87,0.2101893221977947,167.712533,-0.0054801601219722955,52.035566,0.24455327794159368
天津市分公司,大个险,服务营销,0.117,-0.04288716839568224,0.0,0.21793225463442742,0.117,0.2029532458493831,0.0,0.19041265780798197,6.577557,0.09432783253448772,0.0,-0.05718359191303973,6.577557,0.2517803602742024,0.2072,0.03723948151937775,359.026294,0.24607880758103576,12.43,-0.0666631989337483,346.596294,0.024609189663563125,13.041035,0.0820035099535204
天津市分公司,非大个险,团险,0.0,0.17849633213976782,0.0,0.16557897254012824,0.0,0.13187822503730737,0.873303,-0.06329640507519113,0.31771,0.2273864125227351,0.0,0.20303453749265143,0.31771,0.1188780890443185,3.121033,-0.018408304670505676,412.813399,0.2638806873974615,0.22,0.17878018776475293,412.593399,-0.016428901103152444,462.081364,0.09488679138144561
天津市分公司,非大个险,银保,1.322315,0.17906566088485576,0.0,-0.06075925423714099,1.322315,0.129425053483574,0.0,0.13579109194907604,103.608928,0.21670528047078638,0.0,-0.03810970706120367,103.608928,0.01738969927718838,0.2315,-0.013432286176723188,19094.397555,0.1528611060225154,18150.94,0.19056189325466333,943.457555,0.17250935726506156,11.791315,-0.05597954825773149
天津市分公司,非大个险,互动,0.0,0.206097795133149,0.0,0.025682755579491272,0.0,-0.033414930884694105,0.0287,0.005882387082340475,0.001,0.22725410712140137,0.0,0.23291237656893862,0.001,0.14459805918881982,0.139673,0.2237728547541383,216.062096,0.25693334906876536,1.32,-0.05603465305822162,214.742096,0.2336299431073338,265.087509,-0.05118314498287
天津市分公司,非大个险,电商,0.0,-0.06404546787151812,0.0,0.26354579577392045,0.0,-0.04210737091787614,-0.1164,0.01083757549395109,0.0,-0.04894356853715914,0.0,0.15620172867736168,0.0,-0.025769237609929163,-0.1705,0.25075244456937557,0.0,0.08046093240425306,0.0,0.19448331021665224,0.0,0.1479499578379277,4.99987,-0.019334113396944557
河北省分公司,大个险,个险,12.837548,0.03680869749495025,1.287,0.22846774216447882,11.550548,0.10557602091802744,12.029699,0.23773153706282515,88.874756,0.10298848855522945,8.481,0.08308841256662042,80.393756,0.2050314301216832,72.913157,0.058980689970013024,5602.947056,0.10745497276189155,1913.98461,0.025929276777940453,3688.962446,0.21342513041092395,1554.987196,0.00797058286430935
河北省分公司,大个险,服务营销,7.193855,0.04350600623783853,0.0,0.15916140806980453,7.193855,0.03635981259129312,2.141,-0.0007674188591134853,68.96986,0.23354271379636038,0.0,0.20406323217202163,68.96986,-0.023278252532656456,14.173161,0.03657308201657056,2268.38162,0.04705592563213051,318.5094,0.16206263791153155,1949.87222,0.014040163824551033,324.343136,-0.00011537362957105464
河北省分公司,非大个险,团险,0.265129,0.04186633809872151,0.0,0.25249034668242487,0.265129,0.0982974029148152,4.334242,0.1931084276061185,1.749974,0.21670293852854897,0.0,-0.025761647658809856,1.749974,0.010713457043388053,620.028967,0.19023698144347923,2903.563325,-0.04102717035646706,698.1161,0.23966742400291388,2205.447225,-0.06486976558868184,6256.103813,0.1726419607462056
河北省分公司,非大个险,银保,12.609366,0.23500471191875572,1.903,-0.038900944743413414,10.706366,0.26050435015816314,3.378749,0.20476559377874456,227.740614,0.061941166764085696,4.4143,0.08974245887317232,223.326314,0.0808079252966445,21.539255,0.1591742670978342,163970.768063,0.1204131415606917,156681.49866,0.18112265306576378,7289.269403,0.08254077342450249,557.021997,0.1566137844607694
河北省分公司,非大个险,互动,0.855466,0.008261485791708767,0.0,0.10990240833755592,0.855466,0.2029504427353297,2.251108,0.1161770748369214,6.437714,0.02431159409157811,0.11,0.11084287388310411,6.327714,0.14597457115195114,7.545571,0.1853564960847914,1050.100239,0.17211552200126778,449.76679,0.0596208119816099,600.333449,0.07487902423332683,177.189864,0.09525943534087472
河北省分公司,非大个险,电商,0.0,0.19037795894775233,0.0,0.19726770606744481,0.0,0.10601284051793486,8.821,-0.05185554861921806,0.0,0.07788947975061399,0.0,-0.0016870436378284375,0.0,0.19446012257652745,64.355,0.0445642369495989,0.5442,0.14933469927598156,0.0,0.14081033049325928,0.5442,0.07110569946957081,1436.4514,-0.039475168124307534
山西省分公司,大个险,个险,15.552225,-0.06183235283889812,0.11,0.257144085034245,15.442225,0.22401720103101996,1.471848,0.06850282896657928,31.987475,0.04008536527849036,0.11,0.1753660667361717,31.877475,0.23270795673428676,8.550548,-0.03417662432411941,2121.064577,0.24186999860355782,134.6169,0.20348871991727288,1986.447677,0.244689809293815,371.573372,0.18526051592869316
山西省分公司,大个险,服务营销,2.715575,0.14807777456105078,0.0,0.09745345031722309,2.715575,0.07907043293271589,0.1153,0.14197914043626164,27.47532,0.2640373581601172,0.66,0.17561039454051328,26.81532,0.002600104294526081,0.844222,0.1945568875047523,1165.959645,0.1668628605463313,80.5904,0.20378614781073487,1085.369245,0.01926637448399532,57.291082,0.022375476089956364
山西省分公司,非大个险,团险,0.22,0.1290580802421257,0.22,0.09350786284029534,0.0,0.19498513932231565,1.9931,0.030399452075065576,0.454486,0.19356726677197758,0.33,0.1543902839097894,0.124486,-0.006306289627058796,15.98523,0.2588348761007391,235.002793,0.21801636940492863,121.0484,0.06683104560725378,113.954393,0.0035061408800738194,1129.84691,0.07169367002547646
山西省分公司,非大个险,银保,15.332393,-0.05990646747169964,0.473,0.2613940620032485,14.859393,0.044552940115919835,0.2105,-0.001612877456574661,164.867363,0.10786863672900392,14.817,0.13951197359721937,150.050363,0.017759479271314365,1.1505,0.04840706913486731,50218.435034,0.18764827470748582,45570.79734,0.1142851034042191,4647.637694,0.2313363134294227,110.065389,0.15046643985802863
山西省分公司,非大个险,互动,6.052773,0.1423724287568891,6.05,0.1670348994383458,0.002773,0.2390207523708241,-0.0436,0.04498523952009068,8.112773,0.016082467976266463,7.59,0.1886956402566816,0.522773,0.006979012114053033,1.194664,0.2524995015487304,461.578616,0.23658346856907797,98.0375,0.08726241635406441,363.541116,0.09694537062935714,49.288154,0.18784999708177175
山西省分公司,非大个险,电商,0.0,0.1738562231889981,0.0,0.046025069368741865,0.0,0.021557899396862645,0.0,0.11140851356349951,0.0,0.017943917402898708,0.0,0.15023304894497339,0.0,0.20363094831784215,0.0,0.14619651664100825,0.0,0.24890797317769162,0.0,0.12795081214761275,0.0,-0.017946243331559086,0.3609,0.10466739022619763
