,,,当日 ,当日 ,当日 ,当日 ,当日 ,当日 ,当日 ,当日 ,当月,当月,当月,当月,当月,当月,当月,当月,当年,当年,当年,当年,当年,当年,当年,当年
,,,长险趸交 ,长险趸交 ,中短存续期产品,中短存续期产品,其他长险趸交 ,其他长险趸交 ,短期险 ,短期险 ,长险趸交,长险趸交,中短存续期产品,中短存续期产品, 其他长险趸交, 其他长险趸交,短期险 ,短期险 ,长险趸交保费 ,长险趸交保费 ,中短存续期产品,中短存续期产品,其他长险趸交 ,其他长险趸交 ,短期险 ,短期险 
,,,合计,同比增速,合计,同比增速,合计,同比增速,合计,同比增速,合计,同比增速,合计,同比增速,其他长险趸交,同比增速,合计,同比增速,合计,同比增速,合计,同比增速,其他长险趸交,同比增速,合计,同比增速
北京市分公司,大个险,个险,1.043108,0.17854609934327445,0.0,0.004099346980694714,1.043108,0.09288694732478203,3.3414,0.11165510905468044,13.799635,0.01064574129946666,0.22,0.18673731466155816,13.579635,0.21459164238084028,87.426166,0.14213043227279828,13.799635,0.12142741285462005,0.22,0.0021427930835106377,13.579635,0.0968128441302243,87.426166,-0.04862348543736796
北京市分公司,大个险,服务营销,1.526147,0.14164175849345992,0.0,0.14544594385226414,1.526147,-0.0005448554901888817,1.4611,-0.037734604377708425,13.864302,0.09219633113327207,0.0,-0.050989649707403405,13.864302,0.08530131073616337,4.9533,-0.009461716510051399,13.864302,-0.022816469097914183,0.0,0.14696459401361653,13.864302,0.11378066341640553,4.9533,0.10348731597286452
北京市分公司,非大个险,团险,0.002,-0.05118679525022916,0.0,-0.05868229024990085,0.002,0.12002607213322208,2824.962063,-0.043603029129400526,395.082489,0.01500410580581533,0.0,0.11935375686615647,395.082489,0.13045648189086032,2895.604026,-0.05077822644563803,395.082489,0.008785933191062634,0.0,0.12528949618887222,395.082489,0.23500698993037758,2895.604026,0.23061376068283254
北京市分公司,非大个险,银保,3.080711,-0.0023724325724562476,2.86,0.0768434407731169,0.220711,-0.039696375219430126,0.0,0.007787677447705088,13.98199,-0.003537146015142304,9.68,0.14740443849505871,4.30199,0.23684299769841063,0.162105,0.05301389363457478,13.98199,0.18040043845726603,9.68,0.12935006256422937,4.30199,-0.008473441796341888,0.162105,0.12818548826127146
北京市分公司,非大个险,互动,0.605066,0.22991677434020352,0.0,0.027678439916070347,0.605066,0.11077349785478065,1.3503,-0.00503238906180357,0.78443,0.24522178243410053,0.0,-0.0418810596245859,0.78443,-0.020441523687497354,0.201623,0.1232648939071622,0.78443,0.1858650015809197,0.0,0.24099095554136216,0.78443,0.1142483229056165,0.201623,0.11422147881549662
北京市分公司,非大个险,电商,0.7607,0.19009330322279192,0.0,0.049120465538355564,0.7607,0.03441270360493204,2.0163,-0.014103994354052055,0.9277,0.16810852073673335,0.0,0.18754512051471006,0.9277,-0.026300178054646406,4.075111,0.23652782666402752,0.9277,-0.04589545300603879,0.0,0.23549166992322368,0.9277,0.25615042129900295,4.075111,-0.020955245315621263
天津市分公司,大个险,个险,0.0,0.23478173712506792,0.0,0.046877122751884846,0.0,-0.01524623956144161,0.112,0.019592549371244234,0.132386,0.0056568978540863886,0.0,-0.0018509758745453946,0.132386,0.07107309083826135,0.35302,-0.04585217834867452,0.132386,0.1221491458748199,0.0,0.2333648074854285,0.132386,0.11554491743962697,0.35302,0.07226148796170272
天津市分公司,大个险,服务营销,0.0,0.16830506014468197,0.0,0.030441103464289982,0.0,0.1031847321261906,0.0,0.2657331143211707,0.0,0.1545517799458262,0.0,-0.028050627962480795,0.0,0.21245192708475483,0.0,0.10332462151875389,0.0,0.12508322809166778,0.0,0.011208636356614121,0.0,0.07031103047323005,0.0,0.11933929086977614
天津市分公司,非大个险,团险,0.0,0.1716093417003901,0.0,0.22590575436167457,0.0,-0.01645989197504984,0.124,0.09578115387744962,0.001,0.2660281637393196,0.0,0.19642083533050939,0.001,0.03437918892470058,0.37934,-0.009612833991876013,0.001,0.06328199756165652,0.0,0.19873007070382495,0.001,0.19104125955520881,0.37934,0.20519769602185853
天津市分公司,非大个险,银保,1.357062,-0.05261606764918216,0.0,0.16551387333574516,1.357062,0.14372347009831704,0.0,0.12583212195060173,9.496522,0.12950403331740892,0.0,0.15709131172663499,9.496522,0.10204175748886678,0.0423,-0.04766511396222767,9.496522,0.05729820578962128,0.0,0.20745264026842478,9.496522,-0.03321120505513111,0.0423,-0.052363697442200395
天津市分公司,非大个险,互动,0.0,0.06913144037247197,0.0,0.14930979080811774,0.0,0.24972054425332138,0.0,0.22641714101004337,0.025532,-0.04335656657985267,0.0,-0.03966899954822287,0.025532,0.2005730663407863,0.0,0.0812581561191227,0.025532,0.07469699889917197,0.0,0.16481163461767148,0.025532,0.20310513980775258,0.0,0.12351224622430211
天津市分公司,非大个险,电商,0.0,0.0017400438791124369,0.0,0.15102087721646076,0.0,-0.028786208049155642,0.0,0.06608918461191914,0.0,-0.004094150822460026,0.0,-0.012250746088390366,0.0,-0.029451230010344387,0.0,0.16928580196449308,0.0,0.025461340894725164,0.0,0.08506003554633244,0.0,0.008253608062027998,0.0,0.1066899820271119
河北省分公司,大个险,个险,0.368708,0.03854793489045918,0.11,0.2478591321519946,0.258708,0.24553822778773018,12.932491,0.023613977493968336,15.464418,0.09152324076176675,1.045,-0.03453405853139737,14.419418,-0.05430249059735631,34.321163,0.11523386885831309,15.464418,0.17323544352918785,1.045,0.13630193218941497,14.419418,0.05901872452709191,34.321163,0.22959568707621578
河北省分公司,大个险,服务营销,8.670291,0.006898365113851279,0.0,-0.024170935698041057,8.670291,0.18414552024648945,6.2137,0.1559681505591077,46.85338,0.09631075588441416,1.034,0.12728234499475663,45.81938,-0.024242736194686327,18.984761,0.024563604104979875,46.85338,-0.021248838763372968,1.034,0.1674901987790852,45.81938,0.24687747102540003,18.984761,-0.01875375652176753
河北省分公司,非大个险,团险,378.056224,0.1762124618672428,0.0,0.09302862235679782,378.056224,0.1670052515603262,10.707714,-0.013329709802637535,635.168467,0.010993105705882023,0.0,0.13854042293413443,635.168467,0.12983116050992777,99.533343,0.12353151625016513,635.168467,0.20204445205856292,0.0,0.13371125468984663,635.168467,0.062290312962407335,99.533343,0.12928555541188222
河北省分公司,非大个险,银保,1.364789,0.12148309535834433,0.132,0.2503611646297687,1.232789,0.2213033000190523,0.715484,0.03752952195706007,8.904608,0.022403909414833518,0.627,-0.0137420782489134,8.277608,0.01442179110378411,1.614584,0.12650755588401028,8.904608,0.23299023525273102,0.627,0.04447581893091059,8.277608,0.014547904191604621,1.614584,-0.010761831420324441
河北省分公司,非大个险,互动,0.0,-0.014640190070853395,0.0,0.12429905289702209,0.0,0.23680736512166045,0.1624,-0.004370641025451316,0.006936,-0.02926469093926855,0.0,0.19313858303248424,0.006936,-0.015285122805743031,0.5703,0.2627796340791788,0.006936,0.15519762657926778,0.0,0.03322496249877351,0.006936,0.12142017812963796,0.5703,0.08096082128453469
河北省分公司,非大个险,电商,0.0,0.10119960532589428,0.0,-0.008058534564986194,0.0,0.15063578812761586,5.392,0.22379017552463054,0.0,0.2537602909944918,0.0,0.010511303300278366,0.0,0.13911471521830682,15.99,-0.05783858323426829,0.0,0.07296457296256952,0.0,0.15744249973633248,0.0,0.026329387813670686,15.99,-0.04689032114553432
山西省分公司,大个险,个险,0.573163,0.25531143813334767,0.0,0.15318575388545588,0.573163,0.25007189066906804,5.066797,-0.01669572257669666,1.702622,-0.03747382264518027,0.319,0.2358125106856679,1.383622,0.20984114015288347,11.115897,0.1940730067877313,1.702622,0.0490460116993354,0.319,0.18113592023323752,1.383622,0.13006485523851521,11.115897,0.1089547461876989
山西省分公司,大个险,服务营销,2.008486,0.03583937634441601,0.0,0.06592342895364783,2.008486,0.2001759521817228,1.7267,0.2304768262922073,4.627913,-0.008839901125098673,0.0,-0.05855805247381283,4.627913,0.10755363242840009,3.447235,-0.018082772647493417,4.627913,-0.03569443997128017,0.0,0.007545720266449303,4.627913,0.055024706852267215,3.447235,0.12887730932099936
山西省分公司,非大个险,团险,0.0,0.26269685149524963,0.0,0.15919918421662096,0.0,0.0011196718505770236,2.1234,0.1787877260969708,0.008533,0.1359956951840508,0.0,0.1021708314332025,0.008533,0.25978165853384133,14.0826,0.24543480539045123,0.008533,0.1774420398254836,0.0,0.10885069008316116,0.008533,0.1296462100144755,14.0826,0.08148131105107247
山西省分公司,非大个险,银保,9.522249,0.21007406936523823,0.011,-0.04799854770067815,9.511249,0.13591718739233408,0.1716,0.20530798503399814,23.279772,0.025993454186029368,0.814,0.15188244419347802,22.465772,0.0009232990256128523,0.4493,0.09906512363781438,23.279772,0.04706056934040539,0.814,0.06004080740996052,22.465772,0.2467952849499453,0.4493,0.1047251373409429
山西省分公司,非大个险,互动,0.081102,-0.021207206338648903,0.0,0.2523797332935369,0.081102,0.14907272545677824,0.0,0.2574614497407259,4.301102,-0.04832695925773458,0.22,0.23652726805170152,4.081102,0.19565955959776601,0.045,0.08748612576346032,4.301102,0.22330903257543508,0.22,0.06091135143476595,4.081102,0.07976754452804374,0.045,0.22330444226449062
山西省分公司,非大个险,电商,0.0,0.23490659854481497,0.0,0.08015950213262558,0.0,-0.03285123387201037,0.0,0.019476688594163016,0.0,0.01822564703684365,0.0,0.1402912216876066,0.0,-0.024647607857873954,0.0,0.10464290564136759,0.0,0.24847889925652922,0.0,0.003775031202872351,0.0,0.12348853732014181,0.0,0.050980247708702
